,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
462293,415,3039,4,976287629,F,35,0,55406,Trading Places (1983),Comedy,False
316479,42,353,4,978040992,M,25,8,24502,"Crow, The (1994)",Action|Romance|Thriller,False
8840,5428,1287,5,973041971,F,25,6,28412,Ben-Hur (1959),Action|Adventure|Drama,False
897551,4793,3557,2,963436360,F,25,6,48108,Jennifer 8 (1992),Thriller,False
751593,5046,125,1,962500704,M,25,16,60614,Flirting With Disaster (1996),Comedy,False
995153,999,462,2,975047301,M,25,15,62558,"Good Man in Africa, A (1994)",Action|Adventure,False
311607,136,562,5,977530885,M,18,2,21202,Welcome to the Dollhouse (1995),Comedy|Drama,False
95325,5387,3256,4,961192020,F,25,1,45056,Patriot Games (1992),Action|Thriller,False
351979,5074,474,3,962430419,M,1,0,20132,In the Line of Fire (1993),Action|Thriller,False
143561,3118,1917,3,969402133,M,25,0,77025,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
592900,5795,141,5,958147855,M,25,1,92688,"Birdcage, The (1996)",Comedy,False
965505,3491,460,3,967072573,M,25,16,28542,Getting Even with Dad (1994),Comedy,False
756662,4183,175,3,965331538,M,25,1,91730,Kids (1995),Drama,False
380420,1203,1660,3,975174222,F,25,1,06417,Eve's Bayou (1997),Drama,False
629659,3112,164,4,978412690,M,18,12,98133,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,False
749125,5011,3740,3,962638517,M,18,4,64154,Big Trouble in Little China (1986),Action|Comedy,False
297977,5957,1089,5,957074800,M,18,20,02038,Reservoir Dogs (1992),Crime|Thriller,False
563807,3519,3101,2,969996498,F,25,14,11215,Fatal Attraction (1987),Thriller,False
913827,4156,2130,4,965501203,M,56,20,95123,Atlantic City (1980),Crime|Drama|Romance,False
755049,5980,3361,3,956943408,M,56,1,42503,Bull Durham (1988),Comedy,False
559866,5854,231,3,958274061,M,45,7,33135,Dumb & Dumber (1994),Comedy,False
126774,4953,2427,3,962641999,M,35,12,55082,"Thin Red Line, The (1998)",Action|Drama|War,False
778405,1958,38,3,1006011361,F,25,1,17055,It Takes Two (1995),Comedy,False
531495,3044,1073,4,970212677,M,35,16,77301,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
37307,4928,1836,4,962657330,F,25,3,92103,"Last Days of Disco, The (1998)",Drama,False
805488,229,3943,5,1039502649,M,18,10,04576,Bamboozled (2000),Comedy,False
169962,687,2002,3,975601020,F,25,7,14136,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
340787,5256,17,5,961300191,M,25,16,30269,Sense and Sensibility (1995),Drama|Romance,False
459897,4411,329,3,969330912,M,18,4,92122,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
392452,4022,367,4,965524834,M,35,14,53403,"Mask, The (1994)",Comedy|Crime|Fantasy,False
745456,1181,2409,2,975192659,M,35,7,20716,Rocky II (1979),Action|Drama,False
863773,817,2107,2,975388444,M,18,4,41076,Halloween: H20 (1998),Horror|Thriller,False
817897,5716,1333,4,958509774,M,1,10,03756,"Birds, The (1963)",Horror,False
648465,1988,2613,2,976484533,F,25,1,85224,Night of the Comet (1984),Action|Horror|Sci-Fi,False
280447,5594,2013,1,959225122,F,45,0,55419,"Poseidon Adventure, The (1972)",Action|Adventure,False
582407,1806,517,5,977294451,M,18,4,22032,Rising Sun (1993),Action|Drama|Mystery,False
943920,5594,3357,5,959547613,F,45,0,55419,East-West (Est-ouest) (1999),Drama|Romance,False
733782,850,1199,4,975350640,M,35,0,60640,Brazil (1985),Sci-Fi,False
667495,533,1882,2,976231099,M,25,12,27514,Godzilla (1998),Action|Sci-Fi,False
53282,2258,2028,3,974589899,F,18,4,10033,Saving Private Ryan (1998),Action|Drama|War,False
864649,3519,140,3,967576515,F,25,14,11215,Up Close and Personal (1996),Drama|Romance,False
80012,5924,434,4,957291319,M,35,0,55417,Cliffhanger (1993),Action|Adventure|Crime,False
56665,5424,3114,4,968471730,F,35,2,80012,Toy Story 2 (1999),Animation|Children's|Comedy,False
700715,1519,2502,4,974771334,M,18,4,38120,Office Space (1999),Comedy|Romance,False
110251,5627,2858,3,959040132,M,25,0,07040,American Beauty (1999),Comedy|Drama,False
574433,3065,3897,5,969999180,F,18,4,48135,Almost Famous (2000),Comedy|Drama,False
270639,1449,1921,4,975698919,M,35,20,17112,Pi (1998),Sci-Fi|Thriller,False
448852,1645,2657,5,974978811,F,18,9,62225,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,False
386599,166,2329,3,977300353,M,18,4,92802,American History X (1998),Drama,False
41685,173,1,4,995304562,M,25,0,45237,Toy Story (1995),Animation|Children's|Comedy,False
39744,4789,2762,5,963007416,M,35,2,55104,"Sixth Sense, The (1999)",Thriller,False
904727,1015,1228,5,981860003,M,35,3,11220,Raging Bull (1980),Drama,False
661735,1574,2085,2,974737923,M,25,6,81007,101 Dalmatians (1961),Animation|Children's,False
714962,1851,185,2,998443274,M,25,19,59602,"Net, The (1995)",Sci-Fi|Thriller,False
556826,971,2710,4,975112271,M,25,12,43615,"Blair Witch Project, The (1999)",Horror,False
671664,5239,2402,2,961443463,M,35,7,07043,Rambo: First Blood Part II (1985),Action|War,False
763341,1836,3426,3,974828134,M,25,0,10016,Jungle Fever (1991),Drama|Romance,False
895246,216,322,3,976865829,M,45,13,52761,Swimming with Sharks (1995),Comedy|Drama,False
754873,5097,3361,4,962375337,M,56,16,19131,Bull Durham (1988),Comedy,False
59792,3380,1246,4,967674907,M,50,0,20815,Dead Poets Society (1989),Drama,False
433595,3648,153,1,994802679,M,18,4,85210,Batman Forever (1995),Action|Adventure|Comedy|Crime,False
809168,4354,921,5,965192302,M,35,14,78611,My Favorite Year (1982),Comedy,False
740356,1040,2241,4,974981020,M,25,11,76309,Class (1983),Comedy,False
449008,2282,2657,5,978395434,M,50,2,32117,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,False
159631,4448,349,5,966372843,M,25,14,06880,Clear and Present Danger (1994),Action|Adventure|Thriller,False
911504,2280,3910,3,974555530,M,56,6,74105,Dancer in the Dark (2000),Drama|Musical,False
535983,1179,2529,3,974867725,M,50,1,91030,Planet of the Apes (1968),Action|Sci-Fi,False
987849,3311,2655,1,967961883,M,25,4,90039,Howling II: Your Sister Is a Werewolf (1985),Horror,False
40480,498,150,4,977848418,M,35,17,55113,Apollo 13 (1995),Drama,False
94132,4352,3255,2,965192266,M,18,4,11010,"League of Their Own, A (1992)",Comedy|Drama,False
372462,1426,3246,3,975441806,M,18,14,94070,Malcolm X (1992),Drama,False
505850,3493,1129,3,967039209,M,25,17,61350,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
671769,1155,2404,1,974866853,M,25,12,90278,Rambo III (1988),Action|War,False
686195,1609,1242,4,974732761,F,35,9,06830,Glory (1989),Action|Drama|War,False
828019,3999,3760,3,965576214,M,35,17,30701,"Kentucky Fried Movie, The (1977)",Comedy,False
622622,3390,2720,3,967910602,F,45,20,02476,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,False
221603,2897,3527,4,971933225,M,25,5,97405,Predator (1987),Action|Sci-Fi|Thriller,False
139932,817,2717,4,975387763,M,18,4,41076,Ghostbusters II (1989),Comedy|Horror,False
470985,1880,1371,3,975381634,M,35,0,91006,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
447435,3837,1278,4,965921161,M,25,17,28804,Young Frankenstein (1974),Comedy|Horror,False
530851,22,1073,3,981605583,M,18,15,53706,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
562290,4345,1288,4,966355435,F,25,14,44304,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
31934,3022,1721,3,970497521,M,25,17,78730,Titanic (1997),Drama|Romance,False
754586,3669,3361,4,966463567,M,25,14,60148,Bull Durham (1988),Comedy,False
380483,3087,1660,4,970021876,F,1,1,90802,Eve's Bayou (1997),Drama,False
953253,3651,1841,3,966463742,M,25,14,98103,"Gingerbread Man, The (1998)",Drama|Thriller,False
864306,5895,2110,3,957463272,M,25,1,43026,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,False
502774,5580,3591,2,959347573,M,45,7,01581,Mr. Mom (1983),Comedy|Drama,False
160185,837,457,3,975360089,M,56,7,08540,"Fugitive, The (1993)",Action|Thriller,False
842363,444,2969,5,976241698,M,56,0,55108,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,False
746861,2203,2410,4,974604943,M,45,12,53718,Rocky III (1982),Action|Drama,False
51601,1797,1207,5,974700159,M,35,7,52003,To Kill a Mockingbird (1962),Drama,False
525434,3780,3175,4,966032447,M,1,0,46979,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
944894,877,1515,2,975273055,M,25,0,90631,Volcano (1997),Drama|Thriller,False
389526,3328,1678,2,967916518,M,56,19,91790-1161,"Joy Luck Club, The (1993)",Drama,False
289895,3841,1729,5,965996765,M,45,18,26101,Jackie Brown (1997),Crime|Drama,False
920473,1181,1082,3,975013225,M,35,7,20716,"Candidate, The (1972)",Drama,False
752360,2872,2973,4,972416905,M,25,20,94014,Crimes and Misdemeanors (1989),Comedy,False
97509,3284,110,4,968118036,M,25,6,48197,Braveheart (1995),Action|Drama|War,False
794772,173,922,5,990547981,M,25,0,45237,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,False
688399,3626,2991,4,966607101,M,25,17,75075,Live and Let Die (1973),Action,False
213022,4658,2081,3,963966752,M,25,4,99163,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
371681,2679,538,3,973392179,F,18,4,02143,Six Degrees of Separation (1993),Drama,False
418415,3270,1307,5,968200086,M,18,11,45220,When Harry Met Sally... (1989),Comedy|Romance,False
801930,5220,3370,2,961542405,M,25,7,91436,Betrayed (1988),Drama|Thriller,False
523685,1308,3174,3,974784813,M,1,10,75082,Man on the Moon (1999),Comedy|Drama,False
718686,1542,3052,4,974744446,M,18,17,12054,Dogma (1999),Comedy,False
459362,1272,329,2,974817483,M,18,20,49506,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
71150,853,1210,5,975347230,M,25,17,55447,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
383955,2024,345,3,974673241,M,1,19,06614,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,False
585629,4450,3269,1,965087315,M,25,15,60611,Forever Young (1992),Adventure|Romance|Sci-Fi,False
150123,3724,1954,4,966224650,M,35,6,77083,Rocky (1976),Action|Drama,False
590359,3578,2694,2,966711324,M,50,3,96714,Big Daddy (1999),Comedy,False
206562,4979,3168,4,962604075,M,35,2,55423,Easy Rider (1969),Adventure|Drama,False
435338,5511,2136,5,959788513,M,45,1,92407,"Nutty Professor, The (1963)",Comedy,False
572021,752,2106,1,975460888,F,25,3,97401,Swing Kids (1993),Drama|War,False
922829,5844,2672,4,957801404,F,1,10,02131,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,False
239,843,1193,5,975375252,M,25,7,49321,One Flew Over the Cuckoo's Nest (1975),Drama,False
296812,411,1089,2,1010352808,F,45,1,43214,Reservoir Dogs (1992),Crime|Thriller,False
876393,3013,2532,1,970521026,M,45,17,97124,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,False
195113,3589,2167,3,966655108,F,45,0,80010,Blade (1998),Action|Adventure|Horror,False
717187,3394,910,4,967491003,M,35,7,90069,Some Like It Hot (1959),Comedy|Crime,False
685818,3328,2042,3,967912367,M,56,19,91790-1161,D2: The Mighty Ducks (1994),Children's|Comedy,False
753408,1805,3424,5,974735137,M,18,4,22401,Do the Right Thing (1989),Comedy|Drama,False
339338,5387,2966,3,980537534,F,25,1,45056,"Straight Story, The (1999)",Drama,False
210850,780,1136,4,975439432,M,25,17,91776,Monty Python and the Holy Grail (1974),Comedy,False
379972,2380,555,3,980547220,M,25,4,22903,True Romance (1993),Action|Crime|Romance,False
984330,5087,2151,2,962896991,F,25,6,19102,"Gods Must Be Crazy II, The (1989)",Comedy,False
588911,4823,3033,3,1012353602,M,18,4,46219,Spaceballs (1987),Comedy|Sci-Fi,False
349693,5771,1997,2,958694236,M,25,7,95616,"Exorcist, The (1973)",Horror,False
774001,3945,2247,3,965691687,F,45,1,96778,Married to the Mob (1988),Comedy,False
863488,461,2461,2,976230064,M,50,7,55075,Leatherface: Texas Chainsaw Massacre III (1990),Horror,False
126078,5922,3334,4,957471313,M,56,3,94561,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,False
567915,4285,3146,2,965281439,M,35,0,62704,Deuce Bigalow: Male Gigolo (1999),Comedy,False
678797,3292,2019,5,968098912,F,50,6,79410,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,False
969146,4948,2905,4,962650162,M,45,2,94618,Sanjuro (1962),Action|Adventure,False
552030,4682,1676,1,964566708,M,25,7,05346,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
333924,639,2802,3,979442629,M,45,17,85202,Tequila Sunrise (1988),Action|Romance|Thriller,False
905686,6036,695,4,956712412,F,25,15,32603,True Crime (1995),Mystery|Thriller,False
251701,4482,50,4,965018387,F,35,1,94044,"Usual Suspects, The (1995)",Crime|Thriller,False
333438,2085,2082,5,974655787,M,18,0,06360,"Mighty Ducks, The (1992)",Children's|Comedy,False
317441,955,32,5,975132266,F,50,7,94941,Twelve Monkeys (1995),Drama|Sci-Fi,False
299800,1106,3409,5,974920860,M,18,4,90241,Final Destination (2000),Drama|Thriller,False
435151,411,2136,3,978451549,F,45,1,43214,"Nutty Professor, The (1963)",Comedy,False
260783,5840,2716,4,957829159,F,1,0,44260,Ghostbusters (1984),Comedy|Horror,False
786279,5747,2875,3,958359215,M,25,0,03755,Sommersby (1993),Drama|Mystery|Romance,False
942841,1998,3936,3,975938432,F,50,9,24018,"Phantom of the Opera, The (1943)",Drama|Thriller,False
220356,3835,1387,5,965924960,M,25,7,40515,Jaws (1975),Action|Horror,False
407485,117,3755,2,977495380,M,25,17,33314,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
476611,4489,1376,3,965010512,M,18,4,78613,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
181951,5095,1247,4,962383760,F,35,1,23508,"Graduate, The (1967)",Drama|Romance,False
769529,176,1285,2,977099280,F,18,3,55016,Heathers (1989),Comedy,False
643417,3716,3827,2,966264788,M,18,12,36115,Space Cowboys (2000),Action|Sci-Fi,False
97497,3260,110,5,1019505255,M,25,4,44514,Braveheart (1995),Action|Drama|War,False
801458,4607,1224,5,964197535,M,25,0,27403,Henry V (1989),Drama|War,False
786448,4115,605,5,965366511,M,25,15,99353,One Fine Day (1996),Drama|Romance,False
74457,244,1213,4,976804375,M,50,7,19072,GoodFellas (1990),Crime|Drama,False
795902,2544,930,4,974049437,M,45,1,52001,Notorious (1946),Film-Noir|Romance|Thriller,False
297430,3400,1089,5,967754439,M,25,14,08742,Reservoir Dogs (1992),Crime|Thriller,False
496660,2205,1032,3,974604721,F,25,7,10016,Alice in Wonderland (1951),Animation|Children's|Musical,False
729293,2156,2478,4,974628170,M,18,19,55912,Three Amigos! (1986),Comedy|Western,False
237278,5312,509,3,960923946,M,25,1,10463,"Piano, The (1993)",Drama|Romance,False
283068,520,1500,4,976243887,F,35,20,55104,Grosse Pointe Blank (1997),Comedy|Crime,False
285829,1680,1722,4,974715454,M,25,20,95380,Tomorrow Never Dies (1997),Action|Romance|Thriller,False
881271,4089,346,3,965455836,M,25,7,79416,Backbeat (1993),Drama|Musical,False
326221,198,3717,4,979422776,M,25,12,55108,Gone in 60 Seconds (2000),Action|Crime,False
409781,1447,1148,5,981021536,M,18,4,80521,"Wrong Trousers, The (1993)",Animation|Comedy,False
461234,4508,2161,3,964980167,M,25,20,15701,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,False
614588,1639,628,5,974716734,M,25,17,95405,Primal Fear (1996),Drama|Thriller,False
219176,4930,2366,4,962653490,M,50,17,63033,King Kong (1933),Action|Adventure|Horror,False
506945,2408,62,4,974253938,F,45,1,01609,Mr. Holland's Opus (1995),Drama,False
812977,3394,3429,5,967492849,M,35,7,90069,Creature Comforts (1990),Animation|Comedy,False
181320,1890,1247,3,974781998,M,50,6,94702,"Graduate, The (1967)",Drama|Romance,False
564180,45,2598,2,977991613,F,45,16,94110,Pushing Tin (1999),Comedy,False
942989,5831,71,3,957903208,M,25,1,92120,Fair Game (1995),Action,False
783522,3125,1556,2,1004735126,M,25,7,10025,Speed 2: Cruise Control (1997),Action|Romance|Thriller,False
88609,2876,1259,4,972408068,M,25,17,02149,Stand by Me (1986),Adventure|Comedy|Drama,False
875260,1860,2401,3,978328079,M,56,16,94591,Pale Rider (1985),Western,False
430614,5227,587,3,961476498,M,18,10,64050,Ghost (1990),Comedy|Romance|Thriller,False
600443,754,2676,3,979334523,M,35,7,38024,Instinct (1999),Drama|Thriller,False
582124,4094,1479,4,965420949,M,25,17,49017,"Saint, The (1997)",Action|Romance|Thriller,False
825789,1449,2867,2,976315032,M,35,20,17112,Fright Night (1985),Comedy|Horror,False
914821,199,1363,1,976987613,M,18,4,83706,"Preacher's Wife, The (1996)",Drama,False
431950,2873,2496,3,972414980,F,18,4,64093,Blast from the Past (1999),Comedy|Romance,False
658180,4733,2143,3,963673575,M,18,18,52301,Legend (1985),Adventure|Fantasy|Romance,False
985631,808,3695,1,975393300,M,25,7,85226,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,False
296691,5771,1517,3,958172015,M,25,7,95616,Austin Powers: International Man of Mystery (1997),Comedy,False
205787,3626,2470,4,966595648,M,25,17,75075,Crocodile Dundee (1986),Adventure|Comedy,False
560628,839,246,5,975363086,M,25,0,98103,Hoop Dreams (1994),Documentary,False
346587,1776,1380,3,985102556,M,25,0,45801,Grease (1978),Comedy|Musical|Romance,False
970589,5539,2022,3,959538184,F,25,20,91403,"Last Temptation of Christ, The (1988)",Drama,False
966880,1005,2859,5,975039041,M,35,11,08003,Stop Making Sense (1984),Documentary,False
904103,3576,3672,3,966721162,M,50,7,68046,Benji (1974),Adventure|Children's,False
577470,4802,1262,4,993325510,M,56,1,40601,"Great Escape, The (1963)",Adventure|War,False
868507,1117,289,3,975693642,M,18,14,10017,Only You (1994),Comedy|Romance,False
399157,667,1343,4,1008090203,M,25,18,98438,Cape Fear (1991),Thriller,False
154297,3491,21,3,967067360,M,25,16,28542,Get Shorty (1995),Action|Comedy|Drama,False
548813,631,1234,5,975780119,M,35,17,28601,"Sting, The (1973)",Comedy|Crime,False
522602,3693,2371,5,966355948,M,25,15,94062,Fletch (1985),Comedy,False
472529,4022,2174,4,965522159,M,35,14,53403,Beetlejuice (1988),Comedy|Fantasy,False
647074,5265,2455,3,961176662,M,45,1,97405,"Fly, The (1986)",Horror|Sci-Fi,False
544247,3483,3198,4,967496524,F,45,7,30260,Papillon (1973),Drama,False
208539,4556,3671,3,964665605,M,45,16,55011,Blazing Saddles (1974),Comedy|Western,False
114016,22,1408,3,980066384,M,18,15,53706,"Last of the Mohicans, The (1992)",Action|Romance|War,False
505116,3365,2795,4,967663935,M,50,17,23059,Vacation (1983),Comedy,False
165216,1333,3418,4,974777768,M,25,17,06460,Thelma & Louise (1991),Action|Drama,False
945618,1505,3925,4,974952518,M,50,11,90041,Stranger Than Paradise (1984),Comedy,False
19172,2565,2018,5,973965776,M,35,5,34786,Bambi (1942),Animation|Children's,False
106086,3889,2852,3,965798355,M,45,6,66203,"Soldier's Story, A (1984)",Drama,False
35797,3715,588,5,966266466,M,18,5,55428,Aladdin (1992),Animation|Children's|Comedy|Musical,False
385553,564,2324,4,976040652,M,45,1,49419,Life Is Beautiful (La Vita � bella) (1997),Comedy|Drama,False
988217,5831,210,3,957896227,M,25,1,92120,Wild Bill (1995),Western,False
534697,1879,543,2,974694208,M,25,4,29732,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,False
315800,1626,3499,4,974722183,M,18,4,10010,Misery (1990),Horror,False
81381,5996,3107,3,956873411,F,25,0,87114,Backdraft (1991),Action|Drama,False
548025,1016,2108,4,975010194,M,56,16,60044,L.A. Story (1991),Comedy|Romance,False
854144,1941,2816,1,974949179,M,35,17,94550,Iron Eagle II (1988),Action|War,False
397865,1939,1777,4,974695728,F,35,2,94930,"Wedding Singer, The (1998)",Comedy|Romance,False
306111,3298,2683,3,968047481,M,1,10,20876,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
